"STUDIEJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","TYPE_HOGER_ONDERWIJS","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","GESLACHT","AANTAL_INSCHRIJVINGEN"
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",2075
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",1216
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",3866
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ONDERWIJS","leraar basisonderwijs","MAN",434
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ONDERWIJS","leraar basisonderwijs","VROUW",982
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","MAN",43
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VROUW",133
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ONDERWIJS","n.v.t. (onderwijs)","MAN",397
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ONDERWIJS","n.v.t. (onderwijs)","VROUW",196
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",258
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",638
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","MAN",3730
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","ONBEKEND",-1
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","VROUW",1297
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",221
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","ONDERWIJS","leraar basisonderwijs","MAN",101
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","ONDERWIJS","leraar basisonderwijs","VROUW",302
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","MAN",42
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","ONBEKEND",-1
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",52
"2024","Groningen","0014","Groningen","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","lerarenopleidingen speciaal onderwijs","MAN",-1
"2024","Groningen","0014","Groningen","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","lerarenopleidingen speciaal onderwijs","VROUW",11
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","MAN",97
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","VROUW",133
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",14
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",34
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",58
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",236
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","MAN",10
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VROUW",20
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","ONDERWIJS","n.v.t. (onderwijs)","MAN",15
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","ONDERWIJS","n.v.t. (onderwijs)","VROUW",18
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","SECTOROVERSTIJGEND","sectoroverstijgend","MAN",33
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","SECTOROVERSTIJGEND","sectoroverstijgend","VROUW",32
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","MAN",36
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","VROUW",20
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","MAN",52
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","VROUW",83
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","MAN",40
"2024","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","VROUW",32
"2024","Groningen","0014","Groningen","reguliere inst.","master","31FR","NHL Stenden Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","MAN",-1
"2024","Groningen","0014","Groningen","reguliere inst.","master","31FR","NHL Stenden Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","VROUW",30
"2024","Groningen","0014","Groningen","reguliere inst.","master","31FR","NHL Stenden Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","MAN",86
"2024","Groningen","0014","Groningen","reguliere inst.","master","31FR","NHL Stenden Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","VROUW",90
"2024","Limburg","0917","Heerlen","reguliere inst.","associate degree","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",94
"2024","Limburg","0917","Heerlen","reguliere inst.","associate degree","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",72
"2024","Limburg","0917","Heerlen","reguliere inst.","associate degree","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",173
"2024","Limburg","0917","Heerlen","reguliere inst.","associate degree","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",15
"2024","Limburg","0917","Heerlen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",256
"2024","Limburg","0917","Heerlen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",298
"2024","Limburg","0917","Heerlen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",621
"2024","Limburg","0917","Heerlen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",1557
"2024","Limburg","0917","Heerlen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",1412
"2024","Limburg","0917","Heerlen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",343
"2024","Limburg","0917","Heerlen","reguliere inst.","master","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",18
"2024","Limburg","0917","Heerlen","reguliere inst.","master","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",82
"2024","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",1329
"2024","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",1502
"2024","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",-1
"2024","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",267
"2024","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","MAN",54
"2024","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","ONBEKEND",-1
"2024","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VROUW",148
"2024","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",350
"2024","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",752
"2024","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",181
"2024","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",131
"2024","Limburg","0935","Maastricht","reguliere inst.","master","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",41
"2024","Limburg","0935","Maastricht","reguliere inst.","master","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","MAN",31
"2024","Limburg","0935","Maastricht","reguliere inst.","master","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","VROUW",20
"2024","Limburg","0935","Maastricht","reguliere inst.","master","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","MAN",104
"2024","Limburg","0935","Maastricht","reguliere inst.","master","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","VROUW",101
"2024","Limburg","0983","Venlo","reguliere inst.","associate degree","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",25
"2024","Limburg","0983","Venlo","reguliere inst.","associate degree","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",-1
"2024","Limburg","0983","Venlo","reguliere inst.","bachelor","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","MAN",149
"2024","Limburg","0983","Venlo","reguliere inst.","bachelor","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VROUW",238
"2024","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",1113
"2024","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","ONBEKEND",29
"2024","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",949
"2024","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",6
"2024","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",14
"2024","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","MAN",25
"2024","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","VROUW",80
"2024","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",657
"2024","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","ONBEKEND",13
"2024","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",194
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","associate degree","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",114
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","associate degree","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",56
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",12
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",77
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",1280
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",988
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",218
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",566
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ONDERWIJS","leraar basisonderwijs","MAN",76
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ONDERWIJS","leraar basisonderwijs","VROUW",235
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",26
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",273
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","MAN",83
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","VROUW",311
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","MAN",317
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",351
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","MAN",42
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","VROUW",162
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",-1
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","MAN",22
"2024","Limburg","1883","Sittard-Geleen","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","VROUW",39
"2024","Noord-Brabant","0748","Bergen op Zoom","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","MAN",39
"2024","Noord-Brabant","0748","Bergen op Zoom","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","VROUW",106
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",196
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",164
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",39
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",105
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",27
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",76
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",272
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",11
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","MAN",50
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","VROUW",163
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",3632
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","ONBEKEND",-1
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",2019
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",204
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",747
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",540
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",1520
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ONDERWIJS","leraar basisonderwijs","MAN",145
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ONDERWIJS","leraar basisonderwijs","VROUW",558
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",177
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",447
