"STUDIEJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","TYPE_HOGER_ONDERWIJS","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","OPLEIDINGSVORM","AANTAL_INGESCHREVENEN"
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",37
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","DT",37
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","VT",10
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","VT",353
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VT",902
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",143
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",399
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",203
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",52
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",409
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DT",242
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DU",17
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","VT",266
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","DT",221
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","VT",785
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","21QA","Amsterdamse Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",93
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","DT",75
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","VT",74
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",8
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VT",344
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",24
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","DT",51
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","VT",106
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","DT",16
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","VT",122
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",138
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DU",23
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","DT",12
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","VT",15
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","28DN","Hogeschool van Amsterdam","TECHNIEK","n.v.t. (techniek)","DT",7
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","28DN","Hogeschool van Amsterdam","TECHNIEK","n.v.t. (techniek)","VT",714
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","31FR","NHL Stenden Hogeschool","ECONOMIE","n.v.t. (economie)","DU",120
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","02BY","Gerrit Rietveld Academie","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","DT",67
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","02BY","Gerrit Rietveld Academie","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",627
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","02NR","Hotelschool The Hague","ECONOMIE","n.v.t. (economie)","VT",1238
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","21QA","Amsterdamse Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","DT",72
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","21QA","Amsterdamse Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",405
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","21QA","Amsterdamse Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",1983
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","DT",211
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","VT",429
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",48
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",48
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","DT",61
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VT",2553
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",154
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",955
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",211
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",81
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",1169
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VT",234
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","VT",666
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","DT",1227
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","VT",15001
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",363
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DU",120
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",5220
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",261
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",4068
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","ONDERWIJS","leraar basisonderwijs","DT",110
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","ONDERWIJS","leraar basisonderwijs","VT",667
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","DT",902
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","VT",2605
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","TECHNIEK","n.v.t. (techniek)","DT",420
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","TECHNIEK","n.v.t. (techniek)","VT",10927
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","02BY","Gerrit Rietveld Academie","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","VT",156
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","02NR","Hotelschool The Hague","ECONOMIE","n.v.t. (economie)","VT",20
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","21QA","Amsterdamse Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","DT",35
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","21QA","Amsterdamse Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","DT",341
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","21QA","Amsterdamse Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","DT",37
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","21QA","Amsterdamse Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","VT",390
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","DT",-1
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","25DW","Hogeschool Utrecht","ONDERWIJS","lerarenopleidingen speciaal onderwijs","DT",54
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","DT",106
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",15
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",216
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","DT",18
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","DT",38
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","VT",57
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","DT",77
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",128
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","28DN","Hogeschool van Amsterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",51
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","28DN","Hogeschool van Amsterdam","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","DT",302
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","28DN","Hogeschool van Amsterdam","SECTOROVERSTIJGEND","sectoroverstijgend","VT",86
"2024","Noord-Holland","0363","Amsterdam","reguliere inst.","master","28DN","Hogeschool van Amsterdam","TECHNIEK","n.v.t. (techniek)","VT",121
"2024","Noord-Holland","0392","Haarlem","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VT",36
"2024","Noord-Holland","0392","Haarlem","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",11
"2024","Noord-Holland","0392","Haarlem","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DT",130
"2024","Noord-Holland","0392","Haarlem","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","TAAL_EN_CULTUUR","n.v.t. (taal en cultuur)","VT",29
"2024","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VT",1400
"2024","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",112
"2024","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",687
"2024","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",182
"2024","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",444
"2024","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DT",172
"2024","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DU",169
"2024","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","VT",255
"2024","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",153
"2024","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","VT",804
"2024","Overijssel","0150","Deventer","reguliere inst.","associate degree","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","DT",55
"2024","Overijssel","0150","Deventer","reguliere inst.","associate degree","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","VT",32
"2024","Overijssel","0150","Deventer","reguliere inst.","associate degree","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",45
"2024","Overijssel","0150","Deventer","reguliere inst.","associate degree","23AH","Saxion Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",27
"2024","Overijssel","0150","Deventer","reguliere inst.","associate degree","23AH","Saxion Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",32
"2024","Overijssel","0150","Deventer","reguliere inst.","associate degree","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",34
"2024","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","DT",337
"2024","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","VT",2392
"2024","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",222
"2024","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",1731
"2024","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",27
"2024","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",138
"2024","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",410
"2024","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ONDERWIJS","leraar basisonderwijs","DT",268
"2024","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",356
"2024","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",639
"2024","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",48
"2024","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",1638
"2024","Overijssel","0150","Deventer","reguliere inst.","master","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",25
"2024","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","DT",63
"2024","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","VT",118
"2024","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",148
"2024","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",79
"2024","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","ONDERWIJS","leraar basisonderwijs","DT",57
"2024","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",115
"2024","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",124
"2024","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",145
"2024","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","DT",240
"2024","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","VT",5250
